Roll_Code,Math,English,Science,Total,Year
2019_C18219,89,50,46,185,2019
2019_A18220,96,57,56,209,2019
2022_B18221,97,83,75,255,2022
2021_C18222,94,65,47,206,2021
2021_A18223,71,93,77,241,2021
2022_C18224,79,65,55,199,2022
2022_B18225,76,50,58,184,2022
2022_A18226,94,92,74,260,2022
2021_A18227,76,67,57,200,2021
2022_B18228,72,50,37,159,2022
2022_A18229,81,65,43,189,2022
2022_B18230,80,88,62,230,2022
2021_B18231,82,78,45,205,2021
2021_B18232,84,68,76,228,2021
2021_C18233,84,96,72,252,2021
2021_A18234,94,48,36,178,2021
2019_C18235,96,93,52,241,2019
2022_A18236,82,76,40,198,2022
2019_A18237,91,91,72,254,2019
2021_A18238,85,59,50,194,2021
2022_B18239,76,48,40,164,2022
2021_C18240,94,73,46,213,2021
2019_B18241,76,80,76,232,2019
2021_B18242,88,50,63,201,2021
2021_A18243,80,91,48,219,2021
2021_A18244,92,67,54,213,2021
2022_C18245,72,71,46,189,2022
2019_C18246,88,60,78,226,2019
2019_A18247,91,85,37,213,2019
2019_B18248,93,62,50,205,2019
2021_C18249,79,74,47,200,2021
2022_B18250,81,73,71,225,2022
2021_C18251,95,72,70,237,2021
2021_C18252,87,69,76,232,2021
2021_A18253,96,73,50,219,2021
2019_B18254,78,65,68,211,2019
2019_B18255,95,67,68,230,2019
2021_B18256,76,77,67,220,2021
2022_A18257,87,91,76,254,2022
2019_C18258,93,80,52,225,2019
2022_A18259,92,88,67,247,2022
2019_A18260,94,90,62,246,2019
2022_A18261,73,59,68,200,2022
2022_A18262,96,71,50,217,2022
2022_A18263,92,78,43,213,2022
2022_B18264,74,70,66,210,2022
2019_B18265,91,79,79,249,2019
2021_A18266,87,47,42,176,2021
2019_A18267,74,71,49,194,2019
2022_B18268,89,50,69,208,2022
2021_A18269,91,63,49,203,2021
2022_A18270,87,63,42,192,2022
2019_C18271,72,80,38,190,2019
2021_A18272,84,63,55,202,2021
2022_B18273,90,96,40,226,2022
2022_B18274,88,59,70,217,2022
2022_B18275,72,91,43,206,2022
2019_B18276,80,74,77,231,2019
2022_A18277,81,62,38,181,2022
2022_C18278,91,55,62,208,2022
2021_B18279,74,68,41,183,2021
2021_C18280,84,94,61,239,2021
2022_C18281,80,76,46,202,2022
2022_A18282,77,45,58,180,2022
2021_A18283,74,73,47,194,2021
2021_B18284,93,75,55,223,2021
2019_C18285,80,46,48,174,2019
2021_C18286,97,73,75,245,2021
2019_B18287,90,96,74,260,2019
2021_C18288,81,46,47,174,2021
2021_A18289,76,45,50,171,2021
2022_A18290,78,60,74,212,2022
2019_C18291,94,82,62,238,2019
2019_B18292,71,53,59,183,2019
2019_B18293,79,80,53,212,2019
2019_C18294,78,52,72,202,2019
2019_A18295,81,69,75,225,2019
2021_B18296,78,81,66,225,2021
2019_B18297,83,63,49,195,2019
2021_A18298,80,57,74,211,2021
2021_B18299,75,66,67,208,2021
2019_C18300,97,52,54,203,2019
2022_C18301,71,84,35,190,2022
2021_C18302,88,47,37,172,2021
2021_A18303,86,80,50,216,2021
2019_B18304,77,67,68,212,2019
2019_B18305,86,68,70,224,2019
2022_A18306,84,53,37,174,2022
2019_A18307,79,57,78,214,2019
2021_A18308,93,50,45,188,2021
2019_B18309,97,88,44,229,2019
2019_B18310,85,68,49,202,2019
2022_B18311,75,54,42,171,2022
2021_C18312,92,88,58,238,2021
2019_C18313,92,55,64,211,2019
2022_A18314,96,78,45,219,2022
2022_A18315,91,82,42,215,2022
2019_A18316,96,51,74,221,2019
2022_B18317,96,55,61,212,2022
2021_C18318,88,78,61,227,2021
2021_B18319,85,65,51,201,2021
2021_B18320,84,94,35,213,2021
2019_B18321,93,54,38,185,2019
2021_B18322,79,64,44,187,2021
2021_B18323,87,76,62,225,2021
2021_A18324,79,46,79,204,2021
2021_C18325,84,74,51,209,2021
2022_B18326,97,80,48,225,2022
2021_A18327,83,70,53,206,2021
2019_A18328,74,96,60,230,2019
2019_A18329,76,93,78,247,2019
2021_A18330,91,54,44,189,2021
2021_B18331,91,57,71,219,2021
2022_B18332,89,50,41,180,2022
2021_C18333,93,90,73,256,2021
2019_A18334,71,62,60,193,2019
2021_A18335,73,82,76,231,2021
2021_B18336,75,78,76,229,2021
2022_B18337,86,67,36,189,2022
2021_A18338,87,88,48,223,2021
2021_B18339,77,59,53,189,2021
2022_A18340,84,84,39,207,2022
2022_C18341,72,88,56,216,2022
2019_A18342,93,86,77,256,2019
2019_C18343,93,72,65,230,2019
2022_B18344,97,79,37,213,2022
2019_C18345,82,50,37,169,2019
2022_B18346,94,94,38,226,2022
2022_B18347,72,47,64,183,2022
2022_C18348,72,47,52,171,2022
2022_C18349,75,72,54,201,2022
2019_A18350,86,79,67,232,2019
2021_B18351,90,87,41,218,2021
2022_B18352,86,80,37,203,2022
2022_B18353,97,93,52,242,2022
2022_C18354,88,67,35,190,2022
2022_A18355,78,71,64,213,2022
2022_B18356,95,56,69,220,2022
2022_B18357,77,85,41,203,2022
2021_B18358,97,58,56,211,2021
2019_B18359,73,81,39,193,2019
2021_C18360,87,93,65,245,2021
2019_C18361,80,59,64,203,2019
2021_A18362,90,51,69,210,2021
2021_C18363,85,83,50,218,2021
2019_B18364,73,70,69,212,2019
2019_C18365,75,56,35,166,2019
2019_A18366,73,88,67,228,2019
2019_C18367,95,70,77,242,2019
2019_A18368,87,84,54,225,2019
2022_A18369,96,90,67,253,2022
2022_C18370,96,49,76,221,2022
2022_A18371,83,49,46,178,2022
2019_C18372,89,92,51,232,2019
2022_A18373,80,50,40,170,2022
2019_C18374,76,53,69,198,2019
2021_A18375,89,70,58,217,2021
2021_C18376,80,91,41,212,2021
2021_C18377,80,72,58,210,2021
2021_B18378,91,80,69,240,2021
2021_B18379,83,73,51,207,2021
2019_A18380,85,85,72,242,2019
2021_C18381,83,81,44,208,2021
2019_B18382,77,83,51,211,2019
2021_C18383,90,88,63,241,2021
2021_C18384,74,80,58,212,2021
2022_B18385,92,59,69,220,2022
2019_C18386,93,80,77,250,2019
2021_C18387,76,93,49,218,2021
2022_A18388,77,83,66,226,2022
2021_C18389,72,68,57,197,2021
2022_B18390,92,60,74,226,2022
2019_B18391,91,47,69,207,2019
2019_B18392,74,47,37,158,2019
2022_B18393,97,83,76,256,2022
2022_C18394,85,93,39,217,2022
2022_C18395,87,71,38,196,2022
2021_A18396,85,73,43,201,2021
2019_B18397,88,94,55,237,2019
2022_B18398,88,93,72,253,2022
2021_A18399,76,58,61,195,2021
2019_C18400,82,92,67,241,2019
2021_B18401,89,95,52,236,2021
2022_B18402,92,91,39,222,2022
2021_A18403,75,49,60,184,2021
2022_C18404,83,74,47,204,2022
2022_B18405,79,68,68,215,2022
2019_A18406,94,83,54,231,2019
2021_C18407,95,50,40,185,2021
2021_B18408,75,96,42,213,2021
2019_B18409,94,46,45,185,2019
2022_C18410,82,84,50,216,2022
2021_C18411,92,55,38,185,2021
2019_C18412,90,56,74,220,2019
2019_C18413,73,65,50,188,2019
2021_A18414,74,51,68,193,2021
2022_C18415,93,52,72,217,2022
2019_B18416,83,49,76,208,2019
2019_C18417,90,92,40,222,2019
2019_C18418,94,59,67,220,2019
2019_A18419,78,95,67,240,2019
2021_B18420,74,90,67,231,2021
2022_A18421,81,45,54,180,2022
2019_B18422,85,60,49,194,2019
2022_B18423,85,67,70,222,2022
2022_C18424,88,45,57,190,2022
2021_C18425,88,68,38,194,2021
2021_B18426,96,60,39,195,2021
2019_B18427,82,70,36,188,2019
2019_C18428,72,88,57,217,2019
2021_B18429,80,82,35,197,2021
2019_B18430,76,76,53,205,2019
2019_A18431,75,82,62,219,2019
2021_C18432,82,56,38,176,2021
2019_C18433,83,51,54,188,2019
2021_C18434,84,62,77,223,2021
2019_A18435,96,91,48,235,2019
2019_C18436,90,85,45,220,2019
2019_C18437,81,57,40,178,2019
2019_A18438,90,81,57,228,2019
2019_A18439,86,84,75,245,2019
2021_C18440,90,65,73,228,2021
2021_A18441,73,54,46,173,2021
2019_A18442,76,58,47,181,2019
2019_C18443,77,91,36,204,2019
2019_A18444,82,90,67,239,2019
2019_C18445,83,78,36,197,2019
2019_B18446,87,81,77,245,2019
2022_C18447,97,81,75,253,2022
2022_A18448,86,73,50,209,2022
2022_A18449,73,53,59,185,2022
2019_A18450,80,91,52,223,2019
2022_B18451,79,92,45,216,2022
2021_C18452,90,49,73,212,2021
2021_C18453,92,81,43,216,2021
2021_C18454,82,78,46,206,2021
2019_C18455,82,75,42,199,2019
2021_B18456,90,85,44,219,2021
2021_C18457,89,95,49,233,2021
2022_C18458,78,64,63,205,2022
2021_B18459,91,87,38,216,2021
2022_B18460,80,51,35,166,2022
2021_B18461,75,59,63,197,2021
2022_B18462,89,71,52,212,2022
2021_C18463,89,92,73,254,2021
2019_A18464,88,63,72,223,2019
2019_C18465,87,59,45,191,2019
2022_A18466,77,82,46,205,2022
2022_C18467,78,62,79,219,2022
2022_C18468,84,92,54,230,2022
2021_B18469,92,64,73,229,2021
2021_B18470,89,73,47,209,2021
2022_A18471,84,93,61,238,2022
2022_B18472,89,86,72,247,2022
2021_A18473,90,68,54,212,2021
2021_B18474,85,83,66,234,2021
2019_A18475,88,66,71,225,2019
2022_C18476,93,94,40,227,2022
2019_A18477,75,95,45,215,2019
2019_B18478,72,77,54,203,2019
2019_A18479,73,88,44,205,2019
2019_B18480,75,63,74,212,2019
2019_B18481,90,62,59,211,2019
2019_B18482,86,79,63,228,2019
2019_C18483,95,86,38,219,2019
2022_C18484,90,91,69,250,2022
2021_C18485,86,60,40,186,2021
2022_A18486,79,81,71,231,2022
2022_B18487,78,55,51,184,2022
2021_B18488,83,83,61,227,2021
2021_B18489,83,45,39,167,2021
2019_A18490,79,73,59,211,2019
2019_A18491,87,95,63,245,2019
2019_C18492,80,88,54,222,2019
2019_B18493,79,46,43,168,2019
2021_B18494,80,76,40,196,2021
2022_B18495,89,63,73,225,2022
2019_A18496,88,79,73,240,2019
2019_A18497,92,88,68,248,2019
2022_C18498,75,76,79,230,2022
2021_C18499,97,66,40,203,2021
2021_A18500,76,66,54,196,2021
2022_C18501,75,64,69,208,2022
2022_A18502,82,86,69,237,2022
2019_A18503,80,90,61,231,2019
2019_A18504,78,61,39,178,2019
2021_A18505,90,79,64,233,2021
2021_A18506,71,91,58,220,2021
2021_C18507,93,78,64,235,2021
2019_B18508,89,51,63,203,2019
2021_C18509,90,60,73,223,2021
2022_C18510,91,78,59,228,2022
2019_C18511,90,77,65,232,2019
2022_C18512,72,82,67,221,2022
2021_A18513,76,75,52,203,2021
2022_A18514,77,82,71,230,2022
2021_C18515,82,65,58,205,2021
2021_B18516,72,62,69,203,2021
2022_B18517,87,89,53,229,2022
2022_A18518,80,49,64,193,2022
2022_C18519,97,63,52,212,2022
2021_B18520,71,69,39,179,2021
2019_B18521,82,79,78,239,2019
2019_B18522,84,88,53,225,2019
2019_B18523,87,80,49,216,2019
2022_C18524,72,86,61,219,2022
2022_A18525,74,67,65,206,2022
2019_A18526,83,88,47,218,2019
2021_A18527,76,74,47,197,2021
2022_C18528,80,60,54,194,2022
2021_A18529,88,55,57,200,2021
2021_C18530,86,93,77,256,2021
2021_B18531,81,61,39,181,2021
2021_C18532,84,66,46,196,2021
2019_C18533,83,76,38,197,2019
2019_C18534,90,74,59,223,2019
2021_C18535,82,46,70,198,2021
2019_C18536,92,85,48,225,2019
2021_A18537,96,57,40,193,2021
2022_C18538,73,70,48,191,2022
2021_A18539,84,75,70,229,2021
2022_A18540,79,70,71,220,2022
2021_C18541,96,95,48,239,2021
2022_B18542,79,68,43,190,2022
2021_B18543,93,47,68,208,2021
2021_B18544,76,85,50,211,2021
2021_B18545,95,79,51,225,2021
2022_A18546,88,74,46,208,2022
2022_B18547,79,45,46,170,2022
2021_A18548,71,63,56,190,2021
2021_B18549,78,80,66,224,2021
2022_C18550,87,91,54,232,2022
2021_B18551,71,45,42,158,2021
2022_C18552,86,57,58,201,2022
2022_B18553,78,65,49,192,2022
2019_B18554,78,95,66,239,2019
2019_C18555,88,60,63,211,2019
2021_C18556,76,46,73,195,2021
2021_B18557,71,89,71,231,2021
2021_A18558,85,59,52,196,2021
2022_C18559,79,95,49,223,2022
2022_A18560,79,84,78,241,2022
2019_A18561,86,51,77,214,2019
2022_C18562,95,69,54,218,2022
2022_A18563,79,95,37,211,2022
2019_C18564,87,69,62,218,2019
2022_C18565,79,55,49,183,2022
2022_B18566,85,76,55,216,2022
2019_C18567,81,81,46,208,2019
2019_A18568,73,70,44,187,2019
2021_C18569,94,73,52,219,2021
2019_C18570,94,48,56,198,2019
2021_C18571,81,79,57,217,2021
2021_B18572,77,86,44,207,2021
2022_B18573,97,69,68,234,2022
2022_A18574,90,45,63,198,2022
2022_A18575,79,73,35,187,2022
2019_B18576,91,56,74,221,2019
2021_C18577,77,91,60,228,2021
2019_C18578,96,86,43,225,2019
2022_A18579,87,90,57,234,2022
2019_B18580,86,73,75,234,2019
2021_C18581,97,81,37,215,2021
2019_C18582,81,48,62,191,2019
2019_A18583,96,49,47,192,2019
2022_B18584,76,88,41,205,2022
2019_B18585,77,93,68,238,2019
2019_B18586,86,65,42,193,2019
2021_C18587,97,57,74,228,2021
2022_A18588,83,53,56,192,2022
2022_B18589,77,53,51,181,2022
2019_A18590,73,65,63,201,2019
2019_A18591,89,55,73,217,2019
2022_B18592,81,56,51,188,2022
2019_B18593,97,68,39,204,2019
2019_C18594,97,80,35,212,2019
2019_C18595,87,95,42,224,2019
2019_A18596,84,50,46,180,2019
2019_B18597,91,71,56,218,2019
2021_B18598,90,53,50,193,2021
2022_B18599,78,59,61,198,2022
2021_B18600,75,93,35,203,2021
2021_C18601,86,48,52,186,2021
2021_A18602,79,96,47,222,2021
2019_A18603,76,82,76,234,2019
2019_C18604,87,53,66,206,2019
2021_C18605,88,52,68,208,2021
2021_B18606,71,67,77,215,2021
2019_A18607,79,57,40,176,2019
2021_C18608,74,73,44,191,2021
2021_C18609,76,93,69,238,2021
2021_A18610,80,71,40,191,2021
2021_C18611,83,83,67,233,2021
2021_B18612,76,61,43,180,2021
2019_B18613,76,51,36,163,2019
2022_C18614,93,92,70,255,2022
2022_C18615,84,95,67,246,2022
2021_B18616,91,71,45,207,2021
2019_B18617,86,69,50,205,2019
2021_A18618,79,91,48,218,2021
2022_C18619,87,90,59,236,2022
2021_A18620,92,96,78,266,2021
2019_C18621,81,92,40,213,2019
2019_A18622,88,90,48,226,2019
2021_A18623,97,81,49,227,2021
2022_A18624,77,95,79,251,2022
2022_A18625,88,45,71,204,2022
2021_B18626,80,55,49,184,2021
2022_A18627,85,47,58,190,2022
2019_B18628,92,72,63,227,2019
2019_B18629,85,75,39,199,2019
2022_B18630,77,49,45,171,2022
2021_B18631,85,83,54,222,2021
2019_C18632,97,58,43,198,2019
2021_A18633,78,93,62,233,2021
2019_B18634,90,63,65,218,2019
2019_C18635,95,46,73,214,2019
2019_A18636,78,93,44,215,2019
2021_A18637,71,58,40,169,2021
2019_A18638,88,58,64,210,2019
2021_B18639,72,63,39,174,2021
2022_A18640,82,74,48,204,2022
2022_B18641,97,48,35,180,2022
2022_C18642,96,80,62,238,2022
2021_A18643,80,66,42,188,2021
2021_C18644,76,51,47,174,2021
2021_C18645,94,50,64,208,2021
2021_A18646,81,65,71,217,2021
2021_C18647,78,80,42,200,2021
2019_C18648,75,50,47,172,2019
2021_B18649,96,70,62,228,2021
2021_C18650,80,90,63,233,2021
2019_C18651,82,70,66,218,2019
2019_C18652,77,77,48,202,2019
2019_C18653,77,60,71,208,2019
2022_A18654,93,66,39,198,2022
2019_B18655,92,62,46,200,2019
2021_A18656,73,80,58,211,2021
2019_A18657,81,61,69,211,2019
2019_A18658,93,89,39,221,2019
2019_B18659,86,54,54,194,2019
2019_C18660,82,45,56,183,2019
2021_B18661,76,65,51,192,2021
2019_C18662,76,62,39,177,2019
2021_A18663,97,73,51,221,2021
2019_B18664,89,80,73,242,2019
2019_A18665,79,85,75,239,2019
2022_C18666,74,95,38,207,2022
2021_A18667,92,95,51,238,2021
2021_A18668,71,65,47,183,2021
2022_C18669,77,90,35,202,2022
2022_A18670,88,82,43,213,2022
2021_C18671,82,95,38,215,2021
2022_C18672,89,52,48,189,2022
2021_B18673,93,72,75,240,2021
2021_A18674,92,55,43,190,2021
2022_A18675,90,84,64,238,2022
2021_A18676,74,89,35,198,2021
2021_B18677,79,94,68,241,2021
2019_B18678,84,63,42,189,2019
2019_C18679,92,80,38,210,2019
2021_C18680,76,83,72,231,2021
2022_B18681,77,58,59,194,2022
2019_B18682,90,67,66,223,2019
2022_A18683,74,50,54,178,2022
2021_B18684,90,61,68,219,2021
2019_B18685,78,51,68,197,2019
2022_C18686,94,49,50,193,2022
2021_A18687,89,58,39,186,2021
2022_B18688,72,90,39,201,2022
2019_A18689,89,83,58,230,2019
2021_A18690,92,75,41,208,2021
2022_A18691,82,93,61,236,2022
2022_C18692,93,89,52,234,2022
2019_C18693,84,47,77,208,2019
2022_A18694,81,47,71,199,2022
2022_C18695,77,80,59,216,2022
2019_C18696,78,68,76,222,2019
2019_B18697,85,68,60,213,2019
2019_B18698,89,53,79,221,2019
2019_C18699,97,72,53,222,2019
2022_B18700,80,64,64,208,2022
2021_A18701,82,95,75,252,2021
2019_A18702,82,86,52,220,2019
2022_A18703,77,89,71,237,2022
2019_B18704,82,78,39,199,2019
2019_C18705,77,94,50,221,2019
2021_A18706,91,59,70,220,2021
2019_C18707,85,94,42,221,2019
2019_C18708,92,59,71,222,2019
2022_A18709,90,73,41,204,2022
2019_B18710,81,83,48,212,2019
2021_A18711,97,65,71,233,2021
2022_C18712,77,83,77,237,2022
2021_A18713,92,92,77,261,2021
2021_C18714,83,94,36,213,2021
2019_B18715,91,87,78,256,2019
2022_B18716,83,78,60,221,2022
2019_C18717,89,54,35,178,2019
2021_B18718,81,66,55,202,2021
2019_A18719,90,45,50,185,2019
2019_B18720,88,77,70,235,2019
2021_B18721,89,84,72,245,2021
2019_B18722,92,55,68,215,2019
2019_A18723,77,80,43,200,2019
2021_C18724,83,58,70,211,2021
2021_A18725,89,95,71,255,2021
2022_A18726,86,54,37,177,2022
2022_C18727,93,79,61,233,2022
2021_B18728,88,89,61,238,2021
2022_C18729,87,61,40,188,2022
2021_A18730,87,47,74,208,2021
2021_A18731,84,89,53,226,2021
2019_B18732,82,60,73,215,2019
2019_C18733,86,57,42,185,2019
2022_A18734,74,82,49,205,2022
2022_B18735,91,74,50,215,2022
2019_B18736,93,60,67,220,2019
2022_C18737,72,46,44,162,2022
2022_C18738,83,85,69,237,2022
2019_C18739,77,66,53,196,2019
2019_A18740,75,56,61,192,2019
2021_B18741,73,89,76,238,2021
2022_A18742,76,90,53,219,2022
2019_A18743,93,72,48,213,2019
2022_C18744,92,51,63,206,2022
2019_B18745,84,85,52,221,2019
2021_C18746,91,94,36,221,2021
2021_C18747,88,84,40,212,2021
2021_A18748,71,90,57,218,2021
2021_A18749,94,67,36,197,2021
2022_C18750,81,82,73,236,2022
2019_A18751,87,46,56,189,2019
2019_B18752,93,75,47,215,2019
2022_B18753,71,83,74,228,2022
2021_C18754,91,55,48,194,2021
2021_A18755,73,67,36,176,2021
2022_B18756,87,77,57,221,2022
2022_C18757,93,49,58,200,2022
2021_B18758,97,54,73,224,2021
2019_C18759,91,54,41,186,2019
2019_C18760,76,76,59,211,2019
2019_A18761,80,74,60,214,2019
2022_C18762,83,80,74,237,2022
2021_B18763,76,75,61,212,2021
2019_C18764,81,79,61,221,2019
2021_B18765,83,94,61,238,2021
2021_C18766,74,61,36,171,2021
2021_B18767,77,68,79,224,2021
2021_C18768,76,66,76,218,2021
2021_C18769,93,62,76,231,2021
2019_A18770,87,45,42,174,2019
2021_A18771,95,82,44,221,2021
2019_C18772,78,93,39,210,2019
2021_A18773,82,48,36,166,2021
2021_B18774,93,84,44,221,2021
2019_B18775,72,85,70,227,2019
2021_A18776,78,50,55,183,2021
2019_B18777,75,86,75,236,2019
2021_C18778,89,52,65,206,2021
2022_A18779,84,55,64,203,2022
2022_A18780,71,45,68,184,2022
2019_B18781,97,46,65,208,2019
2019_C18782,88,66,77,231,2019
2022_B18783,75,52,41,168,2022
2019_B18784,74,45,76,195,2019
2019_B18785,97,88,67,252,2019
2022_A18786,88,50,78,216,2022
2022_C18787,73,77,64,214,2022
2022_B18788,93,65,50,208,2022
2021_C18789,79,71,78,228,2021
2021_A18790,71,94,52,217,2021
2021_C18791,97,48,73,218,2021
2019_C18792,79,45,48,172,2019
2022_B18793,81,59,45,185,2022
2019_C18794,77,73,74,224,2019
2022_C18795,81,54,58,193,2022
2022_A18796,85,94,43,222,2022
2019_C18797,76,85,51,212,2019
2022_C18798,75,51,47,173,2022
2019_A18799,91,85,61,237,2019
2019_A18800,75,87,68,230,2019
2021_C18801,96,49,47,192,2021
2019_C18802,81,59,40,180,2019
2021_B18803,79,74,58,211,2021
2019_C18804,80,74,78,232,2019
2022_C18805,88,65,54,207,2022
2022_C18806,85,51,44,180,2022
2022_C18807,88,47,37,172,2022
2022_A18808,90,87,71,248,2022
2022_C18809,95,68,65,228,2022
2019_C18810,85,92,66,243,2019
2022_A18811,83,75,49,207,2022
2021_C18812,86,81,64,231,2021
2019_B18813,94,46,51,191,2019
2019_A18814,85,89,42,216,2019
2021_C18815,90,71,67,228,2021
2022_A18816,77,71,52,200,2022
2022_B18817,91,49,42,182,2022
2019_C18818,97,50,35,182,2019
2022_B18819,79,86,49,214,2022
2022_C18820,71,64,55,190,2022
2021_C18821,77,71,37,185,2021
2021_C18822,94,55,73,222,2021
2022_A18823,91,52,62,205,2022
2019_C18824,76,91,67,234,2019
2019_A18825,85,76,61,222,2019
2021_B18826,74,73,65,212,2021
2021_A18827,97,55,74,226,2021
2022_B18828,96,84,36,216,2022
2021_B18829,82,70,72,224,2021
2021_C18830,94,89,59,242,2021
2019_C18831,72,46,47,165,2019
2022_B18832,96,58,69,223,2022
2021_A18833,76,68,78,222,2021
2019_C18834,89,61,77,227,2019
2022_C18835,72,65,46,183,2022
2022_A18836,78,56,62,196,2022
2022_C18837,73,96,38,207,2022
2019_B18838,77,45,72,194,2019
2019_B18839,76,71,45,192,2019
2021_C18840,76,86,49,211,2021
2021_C18841,83,86,56,225,2021
2021_B18842,90,92,72,254,2021
2019_B18843,84,75,58,217,2019
2021_B18844,72,83,39,194,2021
2021_A18845,73,58,36,167,2021
2021_B18846,80,51,44,175,2021
2019_C18847,77,62,64,203,2019
2021_A18848,72,91,70,233,2021
2019_A18849,72,51,72,195,2019
2019_C18850,87,83,78,248,2019
2022_B18851,94,90,49,233,2022
2021_B18852,92,91,39,222,2021
2022_C18853,95,71,66,232,2022
2019_A18854,90,64,45,199,2019
2022_C18855,95,68,36,199,2022
2021_A18856,76,82,49,207,2021
2022_B18857,82,68,79,229,2022
2019_B18858,92,64,69,225,2019
2019_A18859,89,95,48,232,2019
2021_A18860,86,83,68,237,2021
2021_C18861,95,50,47,192,2021
2021_A18862,88,83,78,249,2021
2019_A18863,76,94,52,222,2019
2021_B18864,79,67,54,200,2021
2022_A18865,71,80,48,199,2022
2021_A18866,97,53,43,193,2021
2022_A18867,77,78,53,208,2022
2021_B18868,89,72,48,209,2021
2019_C18869,83,95,79,257,2019
2022_C18870,91,70,75,236,2022
2019_A18871,88,54,77,219,2019
2019_C18872,80,89,43,212,2019
2019_A18873,81,47,55,183,2019
2019_C18874,89,89,52,230,2019
2021_A18875,93,96,48,237,2021
2022_B18876,86,83,39,208,2022
2021_B18877,71,46,69,186,2021
2022_A18878,73,62,59,194,2022
2021_C18879,84,53,69,206,2021
2022_B18880,71,45,47,163,2022
2021_C18881,87,46,59,192,2021
2019_C18882,92,50,71,213,2019
2019_A18883,96,62,70,228,2019
2021_A18884,86,56,77,219,2021
2022_B18885,92,64,70,226,2022
2022_B18886,93,50,65,208,2022
2022_A18887,86,90,42,218,2022
2021_B18888,85,69,64,218,2021
2022_B18889,85,62,36,183,2022
2019_B18890,73,79,35,187,2019
2021_B18891,74,53,62,189,2021
2022_A18892,85,45,64,194,2022
2019_B18893,86,49,73,208,2019
2021_B18894,76,51,58,185,2021
